BIN,BOROUGH,ZIP,HOUSE_NUM,STREET_NAME,BLOCK,LOT,CONFIRMATION_NUM,REPORTING_YEAR,TANK_NUM,INSPECTION_BY_FIRM,INSPECTION_PERFORMED,INSPECTION_DATE,GI_REQ_INTERNAL_STRUCTURE,GI_RESULT_INTERNAL_STRUCTURE,GI_REQ_EXTERNAL_STRUCTURE,GI_RESULT_EXTERNAL_STRUCTURE,GI_REQ_OVERFLOW_PIPES,GI_RESULT_OVERFLOW_PIPES,GI_REQ_ACCESS_LADDERS,GI_RESULT_ACCESS_LADDERS,GI_REQ_AIR_VENTS,GI_RESULT_AIR_VENTS,GI_REQ_ROOF_ACCESS,GI_RESULT_ROOF_ACCESS,SI_REQ_SEDIMENT,SI_RESULT_SEDIMENT,SI_REQ_BIOLOGICAL_GROWTH,SI_RESULT_BIOLOGICAL_GROWTH,SI_REQ_DEBRIS_INSECTS,SI_RESULT_DEBRIS_INSECTS,SI_REQ_RODENT_BIRD,SI_RESULT_RODENT_BIRD,SAMPLE_COLLECTED,LAB_NAME,NYS_CERTIFIED,ANALYTES,COLIFORM,ECOLI,MEET_STANDARDS,DELETED,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BBL,NTA,BATCH_DATE
1046953,MANHATTAN,10128,47,East 88th Street,1500,20,WTI6639349033,2021,1,Culligan of Manhattan,Y,4/20/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,A,Y,A,Y,N,Y,N,Y,Certified Laboratories,Y,B,A,A,,No,40.78198,-73.95741,8,4,15002,1015000020,Upper East Side-Carnegie Hill,12/20/2024 12:15
1040466,MANHATTAN,10022,400,EAST 57 STREET,1368,1,WTI2453131359,2020,2,ISSEKS BROS INC,Y,9/25/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.75816,-73.962594,6,5,10601,1013680001,Turtle Bay-East Midtown,12/20/2024 12:15
1059830,MANHATTAN,10027,454,riverside drive,1990,53,WTI8820662550,2020,1,"isseks bros., inc.",Y,3/10/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,enviormental building solutions llc,Y,B,A,A,,No,40.809872,-73.965054,9,7,205,1019900053,Morningside Heights,12/20/2024 12:15
1043990,MANHATTAN,10021,215,East 73rd Street,1428,9,WTI6206699598,2020,1,Rosenwach Tank Co. LLC,Y,9/10/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.770203,-73.959543,8,4,126,1014280009,Lenox Hill-Roosevelt Island,12/20/2024 12:15
1017588,MANHATTAN,10016,270,Madison Avenue,869,16,WTI3335136859,2021,1,Rosenwach Tank Co. LLC,Y,6/26/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.751124,-73.980525,5,4,82,1008690016,Murray Hill-Kips Bay,12/20/2024 12:15
1080441,MANHATTAN,10019,24,West 55th Street,1270,20,WTI7492628954,2021,2,Rosenwach Tank Co. LLC,Y,4/28/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.762083,-73.975923,5,4,104,1012700020,Midtown-Midtown South,12/20/2024 12:15
1082731,MANHATTAN,10016,480,Second Avenue,934,1,WTI8571033298,2023,2,Isseks,Y,8/31/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.740485,-73.978998,6,2,66,1009340001,Murray Hill-Kips Bay,12/20/2024 12:15
1045381,MANHATTAN,10065,1175,York Avenue,1458,7502,WTI7324655020,2020,1,Rosenwach Tank Co. LLC,Y,1/17/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.761362,-73.95778,8,5,10602,1014587502,Lenox Hill-Roosevelt Island,12/20/2024 12:15
1040753,MANHATTAN,10022,650,MADISON AVENUE,1374,14,WTI3306985547,2020,1,ISSEKS BROS INC,Y,7/25/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.764127,-73.971034,8,4,11401,1013740014,Upper East Side-Carnegie Hill,12/20/2024 12:15
4117041,QUEENS,11355,142-27,Franklin Avenue,5181,46,WTI0506942975,2023,1,Rosenwach Tank Co. LLC,Y,10/19/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.756576,-73.823051,7,20,857,4051810046,Flushing,12/20/2024 12:15
1036185,MANHATTAN,10169,230,Park Avenue,1300,1,WTI7317775958,2022,3,Nalco,Y,6/18/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.754508,-73.975951,5,4,92,1013000001,Turtle Bay-East Midtown,12/20/2024 12:15
3327013,BROOKLYN,11212,157,Belmont Avenue,3727,1,WTI4712617698,2021,2,American Pipe and Tank,Y,12/7/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.669328,-73.90435,16,41,908,3037270001,Brownsville,12/20/2024 12:15
1041292,MANHATTAN,10021,3,EAST   69 STREET,1384,10,WTI8000255495,2020,1,Rosenwach Tank Co. LLC,Y,8/12/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.770365,-73.96806,8,4,122,1013840010,Upper East Side-Carnegie Hill,12/20/2024 12:15
1082908,MANHATTAN,10121,4,PENN PLAZA,781,1,WTI6609519026,2023,1,"ISSEKS BROS., INC.",Y,6/15/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.750662,-73.991944,5,3,101,1007810001,Midtown-Midtown South,12/20/2024 12:15
1036144,MANHATTAN,10178,101,PARK AVENUE,1295,1,WTI8913456313,2024,1,ISSEKS BROS INC,Y,7/24/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.750992,-73.978485,5,4,80,1012950001,Murray Hill-Kips Bay,12/20/2024 12:15
1033122,MANHATTAN,10024,250,West 85th Street,1232,55,WTI1176956896,2023,1,"isseks bros., inc.",Y,6/13/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.787857,-73.977556,7,6,171,1012320055,Upper West Side,12/20/2024 12:15
1009265,MANHATTAN,10003,21,EAST   10 STREET,568,24,WTI2888314000,2020,1,Rosenwach Tank Co. LLC,Y,11/17/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.732843,-73.994061,2,2,61,1005680024,West Village,12/20/2024 12:15
1029933,MANHATTAN,10023,121,West 72nd Street,1144,24,WTI8108460538,2022,1,Isseks Bros. Inc.,Y,10/13/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"Environmental Building Solutions, LLC",Y,B,A,A,,No,40.777762,-73.979607,7,6,157,1011440024,Lincoln Square,12/20/2024 12:15
1040762,MANHATTAN,10022,645,Madison Avenue,1374,49,WTI0740475733,2023,1,Rosenwach Tank Co. LLC,Y,5/15/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.763987,-73.97111,8,4,11401,1013740049,Upper East Side-Carnegie Hill,12/20/2024 12:15
1089742,MANHATTAN,10069,50,Riverside Boulevard,1171,7509,WTI9306254016,2023,2,Rosenwach Tank Co. LLC,Y,10/31/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.774374,-73.991555,7,6,151,1011717509,Lincoln Square,12/20/2024 12:15
1070766,MANHATTAN,10023,205,West End Avenue,1179,7503,WTI9704077456,2023,2,Rosenwach Tank Co. LLC,Y,4/17/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.778573,-73.986377,7,6,155,1011797503,Lincoln Square,12/20/2024 12:15
1033951,MANHATTAN,10024,334,West 87th Street,1248,49,WTI2583599847,2022,1,"ISSEKS BROS., INC.",Y,10/20/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.789968,-73.97835,7,6,175,1012480049,Upper West Side,12/20/2024 12:15
1014462,MANHATTAN,10018,230,West 38th Street,787,59,WTI6454112908,2022,1,Rosenwach Tank Co. LLC,Y,9/24/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.753942,-73.989829,5,3,109,1007870059,Midtown-Midtown South,12/20/2024 12:15
1028636,MANHATTAN,10023,15,West 72nd Street,1125,24,WTI4245260105,2022,1,Rosenwach Tank Co. LLC,Y,10/20/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.77671,-73.977102,7,6,157,1011250024,Lincoln Square,12/20/2024 12:15
1046926,MANHATTAN,10128,1067,FIFTH AVENUE,1499,71,WTI9855086556,2021,1,ISSEKS BROS INC,Y,8/4/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.78265,-73.959594,8,4,15002,1014990071,Upper East Side-Carnegie Hill,12/20/2024 12:15
1013979,MANHATTAN,10011,205,West 19th Street,769,31,WTI1424820635,2021,1,Rosenwach Tank Co. LLC,Y,8/16/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.741862,-73.997929,4,3,87,1007690031,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1015888,MANHATTAN,10001,45,West 35th Street,837,15,WTI1750369916,2023,1,Rosenwach Tank Co. LLC,Y,8/29/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.749788,-73.985686,5,4,84,1008370015,Midtown-Midtown South,12/20/2024 12:15
1027461,MANHATTAN,10023,61,West 62nd Street,1115,7502,WTI1314314086,2021,1,Rosenwach Tank Co. LLC,Y,11/18/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.770824,-73.982739,7,3,149,1011157502,Lincoln Square,12/20/2024 12:15
1001167,MANHATTAN,10038,111,john street,75,30,WTI6179411392,2023,3,The Metro Group Inc,Y,5/16/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,the metro group lab,Y,B,A,A,,No,40.707671,-74.005764,1,1,1502,1000750030,Battery Park City-Lower Manhattan,12/20/2024 12:15
1085735,MANHATTAN,10017,200,PARK AVENUE,1280,9010,WTI2670661753,2023,2,ISSEKS BROS INC,Y,11/10/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.754162,-73.976557,5,4,92,1012809010,Turtle Bay-East Midtown,12/20/2024 12:15
1012564,MANHATTAN,10011,434,West 19 Street,716,55,WTI9437657875,2020,1,"isseks bros., inc.",Y,8/18/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,enviromental solutions,Y,B,A,A,,No,40.744618,-74.004526,4,3,89,1007160055,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1075618,MANHATTAN,10038,40,Fulton Street,75,21,WTI1954591417,2023,1,"isseks bros., inc.",Y,9/22/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.707904,-74.004411,1,1,1502,1000750021,Battery Park City-Lower Manhattan,12/20/2024 12:15
1085876,MANHATTAN,10035,102,Rivers Edge Road,1819,10,WTI0609680734,2021,2,American Pipe and Tank,Y,4/15/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.789591,-73.929973,11,8,240,1018190010,park-cemetery-etc-Manhattan,12/20/2024 12:15
1012284,MANHATTAN,10011,550,West 20 Street,691,1,WTI9729971746,2023,1,American Pipe and tank,Y,10/3/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.746408,-74.006954,4,3,99,1006910001,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1035375,MANHATTAN,10017,52,Vanderbilt Avenue,1279,45,WTI9644261415,2022,2,Rosenwach Tank Co. LLC,Y,12/3/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.754036,-73.977214,5,4,94,1012790045,Midtown-Midtown South,12/20/2024 12:15
1049916,MANHATTAN,10028,303,East 83rd Street,1546,1,WTI4719311260,2021,1,Rosenwach Tank Co. LLC,Y,10/12/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.775767,-73.952774,8,5,138,1015460001,Yorkville,12/20/2024 12:15
1040754,MANHATTAN,10022,635,Madison Ave,1374,21,WTI2891094420,2024,1,American Pipe and Tank,Y,9/6/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.763767,-73.971269,8,4,11401,1013740021,Upper East Side-Carnegie Hill,12/20/2024 12:15
1035473,MANHATTAN,10022,350,PARK AVENUE,1287,33,WTI8864944369,2024,1,ISSEKS BROS INC,Y,10/19/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.758224,-73.973231,5,4,102,1012870033,Midtown-Midtown South,12/20/2024 12:15
3328133,BROOKLYN,11212,393-399,Powell Street,3797,1,WTI3937222844,2023,1,American Pipe and Tank,Y,7/14/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.66482,-73.902724,16,42,910,3037970001,Brownsville,12/20/2024 12:15
1041243,MANHATTAN,10065,860,5 AVENUE,1382,69,WTI1166942072,2020,1,Rosenwach Tank Co. LLC,Y,5/28/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.76947,-73.969205,8,4,122,1013820069,Upper East Side-Carnegie Hill,12/20/2024 12:15
1043903,MANHATTAN,10065,215,EAST 68TH STREET,1423,10,WTI4780476843,2021,2,ISSEKS BROS INC,Y,6/9/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.766737,-73.961387,8,4,118,1014230010,Lenox Hill-Roosevelt Island,12/20/2024 12:15
3346512,BROOKLYN,11201,205,State Street,271,1,WTI6934805740,2023,1,"Isseks Bros., Inc.",Y,12/21/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Enviromental Solutions,Y,B,A,A,,No,40.690068,-73.991176,2,33,9,3002710001,Brooklyn Heights-Cobble Hill,12/20/2024 12:15
1040000,MANHATTAN,10022,325,EAST   57 STREET,1350,11,WTI4471365147,2020,1,Rosenwach Tank Co. LLC,Y,5/20/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.758817,-73.964106,6,5,108,1013500011,Turtle Bay-East Midtown,12/20/2024 12:15
1035326,MANHATTAN,10017,12,EAST 41 STREET,1275,64,WTI3842422194,2023,1,ISSEKS BROS INC,Y,8/18/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.752524,-73.980708,5,4,82,1012750064,Murray Hill-Kips Bay,12/20/2024 12:15
1087268,MANHATTAN,10036,1,Bryant Park,995,33,WTI3406593104,2020,2,Nalco Company,Y,4/15/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.755182,-73.98388,5,4,119,1009950033,Midtown-Midtown South,12/20/2024 12:15
1082153,MANHATTAN,10158,605,Third Avenue,920,12,WTI7188115741,2021,2,"isseks bros., inc.",Y,9/14/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.749076,-73.975682,6,4,88,1009200012,Turtle Bay-East Midtown,12/20/2024 12:15
1035402,MANHATTAN,10017,565,Fifth Ave,1282,1,WTI7205505561,2021,2,American Pipe and Tank,Y,10/2/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.755883,-73.978506,5,4,94,1012820001,Midtown-Midtown South,12/20/2024 12:15
4196910,QUEENS,11418,90-28,Van Wyck Expressway,9364,1,WTI2801914133,2023,1,Rosenwach Tank Co. LLC,Y,4/30/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.699695,-73.815368,9,29,14202,4093640001,Richmond Hill,12/20/2024 12:15
1041320,MANHATTAN,10021,10,East 70th Street,1384,63,WTI3379426786,2020,1,Isseks Bros Inc,Y,11/2/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Environmental Building Solutions LLC,Y,B,A,A,,No,40.770884,-73.967385,8,4,122,1013840063,Upper East Side-Carnegie Hill,12/20/2024 12:15
1042841,MANHATTAN,10021,765-775,Park Avenue,1407,1,WTI5588979831,2022,1,Golds Plumbing Corp.,Y,7/13/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Pace Analytical,Y,B,A,A,,No,40.771346,-73.963637,8,4,128,1014070001,Upper East Side-Carnegie Hill,12/20/2024 12:15
1045174,MANHATTAN,10021,363,East 76th Street,1451,23,WTI4667254738,2022,1,Rosenwach Tank Co. LLC,Y,10/28/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.770803,-73.95507,8,5,134,1014510023,Lenox Hill-Roosevelt Island,12/20/2024 12:15
1035319,MANHATTAN,10017,100,PARK AVENUE,1275,27,WTI6343546762,2020,1,ISSEKS BROS INC,Y,8/22/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.751,-73.978504,5,4,82,1012750027,Murray Hill-Kips Bay,12/20/2024 12:15
1028167,MANHATTAN,10023,22,West 66th Street,1118,7502,WTI3155857519,2023,1,Rosenwach Tank Co. LLC,Y,8/29/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.772764,-73.979572,7,6,149,1011187502,Lincoln Square,12/20/2024 12:15
1015756,MANHATTAN,10001,39,WEST 29TH ST,831,10,WTI0139236558,2023,1,"ISSEKS BROS., INC.",Y,5/3/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,"ENVIRONMENTAL BUILDING SOLUTIONS, LLC",Y,B,A,A,,No,40.746199,-73.988957,5,3,76,1008310010,Midtown-Midtown South,12/20/2024 12:15
1059514,MANHATTAN,10027,434,West 120th Street,1962,70,WTI5407028389,2024,1,"isseks bros., inc.",Y,5/1/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,enviormental building solutions llc,Y,B,A,A,,No,40.809134,-73.958747,9,7,20701,1019620070,Morningside Heights,12/20/2024 12:15
1038564,MANHATTAN,10022,232,EAST 54TH STREET,1327,33,WTI2478712678,2023,2,ISSEKS BROS INC,Y,6/9/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.757953,-73.968073,6,4,98,1013270033,Turtle Bay-East Midtown,12/20/2024 12:15
1032198,MANHATTAN,10024,115,West 86th Street,1217,25,WTI6274830586,2023,1,Rosenwach Tank Co. LLC,Y,4/19/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.786717,-73.972696,7,6,173,1012170025,Upper West Side,12/20/2024 12:15
1034516,MANHATTAN,10019,640,FIFTH AVENUE,1267,34,WTI9194517893,2022,2,ISSEKS BROS INC,Y,10/6/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.759432,-73.977122,5,4,104,1012670034,Midtown-Midtown South,12/20/2024 12:15
1077236,MANHATTAN,10011,405,West 23rd Street,721,7501,WTI8728447277,2022,2,Rosenwach Tank Co. LLC,Y,10/27/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.746712,-74.001826,4,3,93,1007217501,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
1083955,MANHATTAN,10029,2120-2130,1st Avenue,1701,1,WTI1426799663,2020,2,American Pipe and Tank,Y,12/10/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EBS,Y,B,A,A,,No,40.791737,-73.938508,11,8,162,1017010001,East Harlem South,12/20/2024 12:15
1086030,MANHATTAN,10029,1500,LEXINGTON AVE,1624,15,WTI7153476498,2024,1,ISSEKS BROS INC,Y,9/5/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.786377,-73.950567,11,5,15802,1016240015,East Harlem South,12/20/2024 12:15
1001446,MANHATTAN,10007,9,Murray Street,134,7503,WTI8229779539,2022,1,Rosenwach Tank Co. LLC,Y,9/17/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.713314,-74.007759,1,1,21,1001347503,SoHo-TriBeCa-Civic Center-Little Italy,12/20/2024 12:15
4009619,QUEENS,11106,34-27,34th St,642,18,WTI0744599622,2021,3,BWSO,Y,1/1/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,,,,,,,Yes,40.758027,-73.925263,1,26,57,4006420018,Astoria,12/20/2024 12:15
1087326,MANHATTAN,10016,10,EAST 29 STREET,858,8,WTI5457948487,2022,1,ISSEKS BROS INC,Y,7/20/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.745004,-73.986164,5,4,74,1008580008,Midtown-Midtown South,12/20/2024 12:15
1034313,MANHATTAN,10036,1180,6TH AVE,1262,1,WTI0497156513,2023,1,American Pipe and Tank,Y,10/14/2023,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.757479,-73.982176,5,4,96,1012627501,Midtown-Midtown South,12/20/2024 12:15
1031623,MANHATTAN,10025,74,West 92 Street,1205,1,WTI3407341486,2024,1,American Pipe and Tank,Y,9/11/2024,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ebs,Y,B,A,A,,No,40.790056,-73.968834,7,6,177,1012050001,Upper West Side,12/20/2024 12:15
1082485,MANHATTAN,10003,714,Broadway,545,8,WTI2509517600,2022,1,Rosenwach Tank Co. LLC,Y,11/11/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.728915,-73.993816,2,2,57,1005450008,West Village,12/20/2024 12:15
1009222,MANHATTAN,10003,11,FIFTH AVENUE,566,1,WTI2486059647,2021,1,ISSEKS BROS INC,Y,11/9/2021,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,ENVIRONMENTAL BUILDING SOLUTIONS LLC,Y,B,A,A,,No,40.732407,-73.996226,2,2,59,1005660001,West Village,12/20/2024 12:15
1033956,MANHATTAN,10024,150,RIVERSIDE DRIVE,1249,1,WTI1333514758,2020,1,Rosenwach Tank Co. LLC,Y,7/23/2020,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL Analytical,Y,B,A,A,Y,No,40.790706,-73.979784,7,6,175,1012490001,Upper West Side,12/20/2024 12:15
1015540,MANHATTAN,10010,20,West 22nd Street,823,55,WTI9775097478,2022,1,Rosenwach Tank Co. LLC,Y,6/11/2022,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,EMSL,Y,B,A,A,,No,40.741253,-73.990978,5,3,58,1008230055,Hudson Yards-Chelsea-Flatiron-Union Square,12/20/2024 12:15
